"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.745198581E2,1.825528136E-1,-1.287036338E0,5.537348306E-1
1.745299021E2,-2.923278920E-2,-1.041066999E0,-2.051682723E-1
1.745399461E2,-1.716845573E-1,-8.734815594E-1,-8.300572854E-1
1.745499901E2,-3.108597650E-1,-8.745727960E-1,-1.365342981E0
1.745600341E2,-4.405375595E-1,-9.925896346E-1,-1.902035517E0
1.745700791E2,-6.082672063E-1,-8.838926730E-1,-2.301436599E0
1.745801231E2,-8.224746162E-1,-5.368379854E-1,-2.388349028E0
1.745901671E2,-9.248502991E-1,-4.409227449E-1,-2.197176066E0
1.746002111E2,-7.769384741E-1,-6.185352094E-1,-1.994411584E0
1.746102561E2,-5.065947242E-1,-7.178224660E-1,-1.930302712E0
1.746203001E2,-4.268505433E-1,-6.330821317E-1,-1.842015603E0
1.746303441E2,-5.438662655E-1,-4.164867190E-1,-1.551554580E0
1.746403881E2,-6.786119881E-1,-2.837006908E-1,-1.082316694E0
1.746504321E2,-6.040442741E-1,-3.473023172E-1,-6.888639843E-1
1.746604771E2,-3.653733565E-1,-4.739414600E-1,-5.122353870E-1
1.746705211E2,-2.585206798E-1,-4.757326815E-1,-4.620621836E-1
1.746805651E2,-2.256086033E-1,-4.025397941E-1,-5.822856152E-1
1.746906091E2,-2.620781989E-1,-3.217275462E-1,-8.344614083E-1
1.747006541E2,-3.660630356E-1,-2.151374095E-1,-1.074839274E0
1.747106981E2,-4.012256324E-1,-6.049668185E-2,-1.210152615E0
1.747207421E2,-4.457234551E-1,1.324433814E-1,-1.267206237E0
1.747307861E2,-4.966562118E-1,2.964835813E-1,-1.195669647E0
1.747408301E2,-3.890038553E-1,4.042677194E-1,-1.106951013E0
1.747508751E2,-2.787543118E-1,5.515369353E-1,-9.690888709E-1
1.747609191E2,-1.955634896E-1,6.631852059E-1,-7.685931087E-1
1.747709631E2,-2.942962110E-2,6.887369536E-1,-6.410010159E-1
1.747810071E2,1.707334346E-1,7.595423497E-1,-6.168806666E-1
1.747910521E2,2.476431046E-1,9.558914128E-1,-6.385299826E-1
1.748010961E2,2.784627550E-1,1.138130706E0,-6.924079818E-1
1.748111401E2,3.012557133E-1,1.305769355E0,-6.970816612E-1
1.748211841E2,3.426369701E-1,1.296095868E0,-5.567730439E-1
1.748312281E2,3.956892693E-1,1.064063733E0,-2.431272268E-1
1.748412731E2,5.854917897E-1,7.710869461E-1,7.922041655E-2
1.748513171E2,9.043513497E-1,5.859692149E-1,3.611415803E-1
1.748613611E2,1.214549137E0,4.759545833E-1,4.841722602E-1
1.748714051E2,1.266467149E0,4.393843424E-1,3.250315154E-1
1.748814501E2,1.028301504E0,5.043926628E-1,-1.627484769E-1
1.748914941E2,7.455784678E-1,5.911159341E-1,-7.677154416E-1
1.749015381E2,5.253650904E-1,5.777912991E-1,-1.314654638E0
1.749115821E2,4.120936328E-1,4.828045964E-1,-1.600737850E0
1.749216261E2,2.522759997E-1,3.194240355E-1,-1.515033456E0
1.749316711E2,1.259226396E-1,1.841317445E-2,-1.109845970E0
1.749417151E2,8.889485411E-2,-3.739977803E-1,-4.209749687E-1
1.749517591E2,5.254044861E-2,-7.345666990E-1,2.576663285E-1
1.749618031E2,-1.133023748E-1,-9.688698927E-1,7.414222670E-1
1.749718481E2,-3.280852237E-1,-1.028261524E0,9.288530105E-1
1.749818921E2,-4.545679535E-1,-9.915405710E-1,8.701229918E-1
1.749919361E2,-4.288334803E-1,-8.973735018E-1,7.311434466E-1
1.750019801E2,-2.254874197E-1,-8.125127149E-1,4.568681020E-1
1.750120239E2,1.187979535E-1,-7.323975281E-1,4.669060171E-2
1.750220689E2,4.496709104E-1,-4.883707803E-1,-3.490542161E-1
1.750321129E2,7.554138500E-1,-3.540803731E-1,-8.257905722E-1
1.750421569E2,9.611531760E-1,-3.230744888E-1,-1.267186357E0
1.750522009E2,9.423320851E-1,-5.404622358E-1,-1.613329829E0
1.750622449E2,8.511935813E-1,-1.061021134E0,-1.822084199E0
1.750722899E2,7.658933030E-1,-1.497599398E0,-2.025880129E0
1.750823339E2,6.242408493E-1,-1.822406234E0,-2.373018798E0
1.750923779E2,6.074615331E-1,-1.813361615E0,-2.863483247E0
1.751024219E2,9.102976026E-1,-1.233968032E0,-3.501926690E0
1.751124669E2,1.186849268E0,-5.743123519E-1,-4.042533937E0
1.751225109E2,1.219553769E0,-1.707436672E-1,-4.368893355E0
1.751325549E2,1.302507340E0,1.845142255E-1,-4.347252225E0
1.751425989E2,1.222224046E0,7.870352268E-2,-4.033823340E0
1.751526429E2,7.268453045E-1,-7.481908576E-1,-3.703346897E0
1.751626879E2,2.904898198E-1,-1.785993868E0,-3.202221805E0
1.751727319E2,2.667426690E-2,-2.406583277E0,-2.478564548E0
1.751827759E2,-1.015611658E-1,-2.395352676E0,-1.646558386E0
1.751928199E2,-1.473106581E-1,-1.868826548E0,-8.375814825E-1
1.752028649E2,-1.285799798E-1,-1.091345818E0,-1.077331942E-1
1.752129089E2,-7.422455549E-2,-4.076504433E-1,5.072629148E-1
1.752229529E2,-4.324403353E-2,3.469735484E-3,1.078224812E0
1.752329969E2,-7.795705251E-2,1.110730324E-1,1.519118906E0
1.752430409E2,-2.741277024E-2,-1.553919852E-1,1.850951902E0
1.752530859E2,2.370666609E-1,-4.948235847E-1,2.126963870E0
1.752631299E2,5.967344505E-1,-8.842454794E-1,2.124574698E0
1.752731739E2,5.198158635E-1,-1.079036406E0,2.004019144E0
1.752832179E2,1.240942883E-1,-1.072698170E0,1.779217676E0
1.752932629E2,-3.214316040E-1,-9.161159476E-1,1.682622258E0
1.753033069E2,-6.105367300E-1,-6.108768187E-1,1.814537782E0
1.753133509E2,-8.031847979E-1,-2.686919115E-1,1.979788283E0
1.753233949E2,-9.034661543E-1,1.501440726E-1,1.821653259E0
1.753334389E2,-9.171684464E-1,5.859212677E-1,1.533586087E0
1.753434839E2,-8.924391827E-1,9.569999718E-1,1.266612745E0
1.753535279E2,-1.005790893E0,1.164711417E0,1.214049785E0
1.753635719E2,-1.147271293E0,1.314725097E0,1.443590421E0
1.753736159E2,-1.284430673E0,1.460005602E0,1.877028145E0
1.753836609E2,-1.414881762E0,1.574765103E0,2.368171456E0
1.753937049E2,-1.610281383E0,1.622891050E0,2.776417621E0
1.754037489E2,-1.681043071E0,1.632481799E0,3.075965216E0
1.754137929E2,-1.696964455E0,1.724454116E0,3.220430619E0
1.754238369E2,-1.479146755E0,1.753472385E0,3.098552426E0
1.754338819E2,-9.631919539E-1,1.588893145E0,2.706819382E0
1.754439259E2,7.748288901E-2,9.577182291E-1,2.194329641E0
1.754539699E2,8.442761790E-1,4.947353283E-1,1.726617293E0
1.754640139E2,8.687003642E-1,3.681054680E-1,1.406335471E0
1.754740579E2,6.591011450E-1,2.846840463E-1,1.598022403E0
1.754841029E2,6.988529290E-1,1.057212404E-1,2.465484912E0
1.754941469E2,8.174859180E-1,-2.528890072E-1,3.433268684E0
1.755041909E2,8.972125572E-1,-7.569836812E-1,4.073808939E0
1.755142349E2,9.948082875E-1,-1.313742180E0,4.384412450E0
1.755242799E2,9.284004360E-1,-1.712344825E0,4.385730997E0
1.755343239E2,8.040983523E-1,-2.037885779E0,4.133554620E0
1.755443679E2,7.037672214E-1,-2.299222843E0,3.792356722E0
1.755544119E2,5.722548629E-1,-2.406826229E0,3.357652491E0
1.755644559E2,4.801426515E-1,-2.282076468E0,2.763529188E0
1.755745009E2,5.719489805E-1,-2.048314288E0,1.947832664E0
1.755845449E2,9.075339892E-1,-1.905080893E0,9.159388500E-1
1.755945889E2,1.196305093E0,-1.751416504E0,-1.169647783E-1
1.756046329E2,1.258341274E0,-1.563460973E0,-1.029845535E0
1.756146769E2,1.174016676E0,-1.335143282E0,-1.816063321E0
1.756247219E2,9.414497403E-1,-1.052373979E0,-2.464459895E0
1.756347659E2,6.234454818E-1,-7.886935703E-1,-2.795294772E0
1.756448099E2,4.620891174E-1,-6.605229686E-1,-2.640541193E0
1.756548539E2,4.052238488E-1,-5.956877258E-1,-2.168351047E0
1.756648989E2,4.493596923E-1,-4.962203749E-1,-1.607873207E0
1.756749429E2,4.674361403E-1,-3.467164262E-1,-1.055660992E0
1.756849869E2,5.383538029E-1,-2.568139507E-1,-4.935178649E-1
1.756950309E2,6.989168099E-1,-2.760509247E-1,3.398109376E-2
1.757050749E2,7.315660541E-1,-3.188008685E-1,4.638771594E-1
1.757151199E2,6.682591273E-1,-3.036286230E-1,5.828071868E-1
1.757251639E2,6.756793901E-1,-2.546092215E-1,3.105695969E-1
1.757352079E2,8.589954481E-1,-2.883533568E-1,-2.997440618E-1
1.757452519E2,1.150559548E0,-3.153353700E-1,-1.001016423E0
1.757552959E2,1.388683897E0,-3.258694579E-1,-1.315117153E0
1.757653409E2,1.465380947E0,-3.102279002E-1,-1.188190473E0
1.757753849E2,1.277537975E0,-7.948394325E-2,-8.867284995E-1
1.757854289E2,7.115729620E-1,2.700709956E-1,-6.390989166E-1
1.757954729E2,-8.207882792E-2,3.097395846E-1,-7.085024428E-1
1.758055179E2,-6.712916395E-1,1.356816242E-1,-8.963992095E-1
1.758155619E2,-9.949099559E-1,-2.831340590E-2,-9.614091378E-1
1.758256059E2,-1.078174599E0,-1.904334167E-1,-9.145419502E-1
1.758356499E2,-1.031103490E0,-4.142106538E-1,-6.493093246E-1
1.758456939E2,-8.218527648E-1,-6.334471442E-1,-7.233988094E-1
1.758557389E2,-3.720992625E-1,-6.092514389E-1,-9.336260927E-1
1.758657829E2,-1.498495191E-2,-1.818323452E-1,-7.977122426E-1
1.758758269E2,1.299624078E-2,4.244205136E-1,-3.626776439E-1
1.758858709E2,-1.587009611E-1,6.875743809E-1,2.191191441E-1
1.758959149E2,-3.336090518E-1,5.971726263E-1,3.266318983E-1
1.759059599E2,-6.044028546E-1,3.984973581E-1,2.940389335E-2
1.759160039E2,-9.454426577E-1,1.183016711E-1,-4.180174470E-1
1.759260479E2,-1.322080456E0,-2.588171337E-1,-8.653317833E-1
1.759360919E2,-1.539027506E0,-6.160839835E-1,-1.300039523E0
1.759461369E2,-1.646625191E0,-8.058163373E-1,-1.793201877E0
1.759561809E2,-1.976312113E0,-7.101825672E-1,-2.022156622E0
1.759662249E2,-2.354277448E0,-2.117034128E-1,-1.521108128E0
1.759762689E2,-2.362979275E0,6.608391568E-1,-1.785271883E-1
1.759863129E2,-1.762284432E0,1.495499955E0,1.327871100E0
1.759963579E2,-6.729436241E-1,1.792172328E0,2.088654667E0
1.760064018E2,8.676810484E-1,1.048782400E0,2.101654782E0
1.760164458E2,2.305611365E0,2.172799389E-1,2.351732594E0
1.760264898E2,2.802176945E0,3.941995449E-2,2.542681022E0
1.760365338E2,2.289745676E0,9.158420786E-3,2.351789896E0
1.760465788E2,1.355791701E0,4.304047734E-2,1.874007474E0
1.760566228E2,1.587799351E-1,2.026342352E-1,1.392905002E0
1.760666668E2,-1.082774896E0,2.348668653E-1,1.105673397E0
1.760767108E2,-2.091656920E0,-3.325720847E-2,9.646104884E-1
1.760867558E2,-2.169303558E0,-5.732404842E-1,6.236605132E-1
1.760967998E2,-1.180874729E0,-1.147232043E0,3.281878424E-1
1.761068438E2,-1.726697400E-2,-1.373738121E0,3.489051121E-1
1.761168878E2,9.654729527E-1,-1.253021185E0,5.254079944E-1
1.761269318E2,1.910897996E0,-9.629780920E-1,7.923281264E-1
1.761369768E2,2.635375178E0,-5.996386895E-1,8.717403316E-1
1.761470208E2,2.782430313E0,-3.830354561E-1,1.004135912E0
1.761570648E2,2.434618922E0,-5.585592221E-1,1.567819780E0
1.761671088E2,1.560148087E0,-9.000015329E-1,2.265720636E0
1.761771528E2,4.142461391E-1,-1.155836806E0,2.734895958E0
1.761871978E2,-4.593312415E-1,-1.509947402E0,2.706646305E0
1.761972418E2,-8.599812886E-1,-1.906511561E0,2.113983051E0
1.762072858E2,-6.703125232E-1,-1.935646190E0,1.534336284E0
1.762173298E2,-4.555814222E-2,-1.633246030E0,1.059438293E0
1.762273748E2,4.995546766E-1,-1.147527474E0,5.758741432E-1
1.762374188E2,8.091567054E-1,-5.495736596E-1,1.107228756E-2
1.762474628E2,7.480939400E-1,-7.195949033E-2,-7.302885836E-1
1.762575068E2,7.271214393E-1,-8.600903392E-2,-1.533676134E0
1.762675508E2,6.408466494E-1,-1.513167317E-1,-1.969589569E0
1.762775958E2,5.741231945E-1,-1.215014867E-1,-2.001324162E0
1.762876398E2,5.827139238E-1,7.236309439E-2,-1.843879110E0
1.762976838E2,2.937997824E-1,4.386598724E-1,-1.385345721E0
1.763077278E2,5.435460573E-1,5.152151281E-1,-1.053395196E0
1.763177718E2,9.395583853E-1,5.609679826E-1,-9.649864644E-1
1.763278168E2,1.220706840E0,5.684265447E-1,-7.592726469E-1
1.763378608E2,1.312533561E0,5.898111279E-1,-3.388321137E-1
1.763479048E2,1.459760604E0,5.113441251E-1,3.087177837E-1
1.763579488E2,1.634488856E0,4.621041374E-1,6.688624138E-1
1.763679928E2,1.607769127E0,4.894894257E-1,5.265528792E-1
1.763780378E2,1.463549599E0,4.275605415E-1,4.788624036E-1
1.763880818E2,1.283040205E0,4.856359644E-1,6.172326690E-1
1.763981258E2,6.214754087E-1,7.047510155E-1,5.245829523E-1
1.764081698E2,-1.526708007E-2,8.188746317E-1,1.853041112E-1
1.764182148E2,-6.391334152E-1,8.808437155E-1,-8.209215957E-1
1.764282588E2,-8.797077477E-1,1.287233243E0,-1.108010529E0
1.764383028E2,1.078764510E-1,1.279844702E0,-1.012507371E0
1.764483468E2,8.189312035E-1,1.308619727E0,-1.009863845E0
1.764583908E2,7.205409828E-1,1.497174598E0,-8.927230650E-1
1.764684358E2,3.840316755E-1,1.290530634E0,-5.966399449E-1
1.764784798E2,-3.615804139E-1,1.214648978E0,-2.816983849E-1
1.764885238E2,-1.035868459E0,1.213747776E0,-7.254757404E-2
1.764985678E2,-1.232128206E0,1.040209724E0,-1.306431699E-1
1.765086118E2,-1.107789504E0,8.217498538E-1,-1.858993578E-1
1.765186568E2,-8.818940216E-1,6.893074957E-1,-3.238188028E-2
1.765287008E2,-6.793917874E-1,6.144086100E-1,4.329687774E-2
1.765387448E2,-5.692533410E-1,6.561751252E-1,-7.138397813E-2
1.765487888E2,-5.959923658E-1,7.226412296E-1,-2.100881195E-1
1.765588328E2,-5.920791167E-1,6.334733836E-1,-1.064731193E-1
1.765688778E2,-5.826955050E-1,3.942821369E-1,-4.914584756E-3
1.765789218E2,-5.915698242E-1,2.393209087E-1,3.889392436E-2
1.765889658E2,-6.067310697E-1,2.762734113E-1,2.889027393E-1
1.765990098E2,-4.321948984E-1,4.291990044E-1,6.371260661E-1
1.766090548E2,-1.993754357E-1,6.276095764E-1,1.066725678E0
1.766190988E2,-1.161219022E-1,8.146033137E-1,1.895693042E0
1.766291428E2,-2.128544372E-1,8.395696089E-1,2.812284442E0
1.766391868E2,-5.591379502E-1,6.218643947E-1,3.342557319E0
1.766492308E2,-9.162025595E-1,2.877332962E-1,3.483928961E0
1.766592758E2,-1.132720570E0,1.547027081E-3,3.232290527E0
1.766693198E2,-1.009341688E0,-4.179670148E-2,2.909130705E0
1.766793638E2,-5.767874783E-1,2.171919749E-1,2.558607084E0
1.766894078E2,-9.915123582E-3,5.001262419E-1,1.989279483E0
1.766994518E2,5.720924565E-1,6.526176061E-1,1.124041840E0
1.767094968E2,9.334147158E-1,7.792815265E-1,3.209103978E-1
1.767195408E2,9.972499385E-1,9.323399976E-1,-1.870366412E-1
1.767295848E2,8.629443651E-1,9.374254672E-1,-5.703578800E-1
1.767396288E2,7.221287942E-1,6.460145648E-1,-7.469964176E-1
1.767496728E2,5.612210208E-1,2.455204922E-1,-6.754253286E-1
1.767597178E2,3.378527051E-1,-2.195683564E-1,-5.111027813E-1
1.767697618E2,1.515417033E-1,-7.218199150E-1,-4.285535449E-1
1.767798058E2,-1.143287073E-1,-1.169598959E0,-3.648124623E-1
1.767898498E2,-4.323466337E-1,-1.541540639E0,-3.393495923E-1
1.767998948E2,-6.884970716E-1,-1.712270126E0,-3.744206071E-1
1.768099388E2,-7.703664230E-1,-1.729811920E0,-3.219512022E-1
1.768199828E2,-7.017883775E-1,-1.645710540E0,-2.989307141E-1
1.768300268E2,-5.334609260E-1,-1.495291794E0,-4.031134790E-1
1.768400708E2,-4.237354392E-1,-1.326624912E0,-6.234517676E-1
1.768501158E2,-3.234096439E-1,-1.138210667E0,-8.897550184E-1
1.768601598E2,-2.638898125E-1,-1.002722201E0,-1.147330715E0
1.768702038E2,-2.139686242E-1,-7.903842196E-1,-1.185814750E0
1.768802478E2,-1.207154748E-1,-5.713691559E-1,-9.525529450E-1
1.768902918E2,1.256943789E-1,-4.645697621E-1,-8.531216276E-1
1.769003368E2,3.642334418E-1,-4.036191170E-1,-9.629902250E-1
1.769103808E2,3.389685000E-1,-3.529304816E-1,-1.031521347E0
1.769204248E2,1.706195600E-1,-3.591460718E-1,-1.128888012E0
1.769304688E2,-2.470053926E-2,-4.944028410E-1,-1.300741189E0
1.769405128E2,-2.048933069E-1,-7.170072180E-1,-1.467024892E0
1.769505578E2,-3.938383332E-1,-7.718828984E-1,-1.644429415E0
1.769606018E2,-4.631790018E-1,-6.454821758E-1,-1.727335331E0
1.769706458E2,-5.391214693E-1,-4.588773514E-1,-1.524147511E0
1.769806898E2,-4.722898409E-1,-3.124861680E-1,-1.204782532E0
1.769907338E2,-3.332355975E-1,-1.467725681E-1,-8.961922181E-1
1.770007788E2,-1.682290721E-1,-1.605236113E-2,-7.415789723E-1
1.770108226E2,6.173928827E-2,9.602546051E-2,-7.445236301E-1
1.770208666E2,3.311172974E-1,2.383098520E-1,-7.786830640E-1
1.770309106E2,5.412443009E-1,4.081910549E-1,-7.000485384E-1
1.770409546E2,5.954908209E-1,4.461127335E-1,-5.478613025E-1
1.770509996E2,3.544878875E-1,3.256387487E-1,-3.672174221E-1
1.770610436E2,-4.619314983E-2,2.098118386E-1,-7.987004220E-2
1.770710876E2,-3.646197966E-1,4.744430780E-2,1.403741062E-1
1.770811316E2,-5.204502864E-1,-6.710323155E-2,3.091130555E-1
1.770911766E2,-4.451181221E-1,-1.750817165E-2,5.279135263E-1
1.771012206E2,-1.726643313E-1,1.429790407E-1,6.612785751E-1
1.771112646E2,1.991852550E-1,2.782841957E-1,6.990089035E-1
1.771213086E2,6.427249213E-1,4.115169512E-1,8.176734674E-1
1.771313526E2,8.215899324E-1,4.456452486E-1,9.425068438E-1
1.771413976E2,7.761968279E-1,4.172419600E-1,1.217906023E0
1.771514416E2,5.439167708E-1,3.071755806E-1,1.501877221E0
1.771614856E2,4.120350145E-1,3.743270516E-2,1.764086836E0
1.771715296E2,3.926996610E-1,-2.387166721E-1,2.060229013E0
1.771815736E2,3.821530382E-1,-3.621335605E-1,2.347230238E0
1.771916186E2,3.382920503E-1,-3.044674426E-1,2.490616245E0
1.772016626E2,3.700630427E-1,-1.720031574E-1,2.401659629E0
1.772117066E2,4.082555936E-1,-4.599478304E-2,2.103577931E0
1.772217506E2,4.755627467E-1,1.364734286E-1,1.914618725E0
1.772317946E2,5.226798297E-1,1.829593778E-1,1.696421687E0
1.772418396E2,4.514873479E-1,1.975101739E-2,1.354256076E0
1.772518836E2,3.122647047E-1,-2.485943735E-1,1.109506831E0
1.772619276E2,1.702449728E-1,-5.237035310E-1,1.005322897E0
1.772719716E2,8.518399179E-2,-7.980075270E-1,9.897885990E-1
1.772820156E2,1.547625690E-1,-1.029720697E0,1.012654136E0
1.772920606E2,4.513866296E-1,-1.224271887E0,1.128998525E0
1.773021046E2,7.778309785E-1,-1.333545823E0,1.123386952E0
1.773121486E2,9.552656145E-1,-1.091424024E0,1.105785078E0
1.773221926E2,1.023818152E0,-6.483726007E-1,1.088808857E0
1.773322366E2,1.137611985E0,-3.743548259E-1,8.750463474E-1
1.773422816E2,1.337382181E0,-3.575092900E-1,2.707009417E-1
1.773523256E2,1.387579650E0,-3.964426830E-1,-5.348506629E-1
1.773623696E2,1.305205099E0,-5.021805149E-1,-1.348591878E0
1.773724136E2,1.102132542E0,-6.516066957E-1,-2.136616454E0
1.773824586E2,7.995392782E-1,-7.390412807E-1,-2.752434681E0
1.773925026E2,4.974160574E-1,-7.573340026E-1,-3.118030086E0
1.774025466E2,2.608182701E-1,-7.613253120E-1,-3.255319785E0
1.774125906E2,2.075558366E-1,-7.287984207E-1,-3.113092697E0
1.774226346E2,1.660585856E-1,-5.818529212E-1,-2.789172737E0
1.774326796E2,8.738546848E-2,-4.052936134E-1,-2.422449405E0
1.774427236E2,3.138975397E-2,-2.356316811E-1,-2.129644818E0
1.774527676E2,2.250739485E-2,-1.811780235E-1,-2.084020164E0
1.774628116E2,3.159392412E-1,-4.491623488E-1,-2.230733237E0
1.774728556E2,8.019549823E-1,-7.292387161E-1,-2.468665797E0
1.774829006E2,9.295035133E-1,-7.879576251E-1,-2.514453004E0
1.774929446E2,7.193237387E-1,-7.632718500E-1,-2.522118704E0
1.775029886E2,4.046574363E-1,-7.155591550E-1,-2.729308358E0
1.775130326E2,-9.406094223E-2,-7.830523959E-1,-2.994584253E0
1.775230766E2,-1.109555655E0,-7.689114895E-1,-3.124702928E0
1.775331216E2,-1.659255469E0,-7.955902880E-1,-2.989881338E0
1.775431656E2,-1.580897809E0,-9.274163496E-1,-2.506872674E0
1.775532096E2,-1.232726084E0,-8.759649450E-1,-2.096650150E0
1.775632536E2,-7.727488710E-1,-8.748019338E-1,-1.606827140E0
1.775732976E2,-3.911918834E-1,-7.642521358E-1,-1.280311017E0
1.775833426E2,-3.217477190E-1,-3.178876796E-1,-1.161044775E0
1.775933866E2,-3.016192639E-1,2.290535635E-1,-1.015399404E0
1.776034306E2,-5.389583319E-2,5.694793358E-1,-6.983756500E-1
1.776134746E2,1.074870265E-1,5.952904075E-1,-1.767250764E-1
1.776235186E2,-3.185776511E-1,6.266855702E-1,1.107070881E-1
1.776335636E2,-5.578185260E-1,4.099824956E-1,1.082734770E-1
1.776436076E2,-1.257515939E0,3.597885346E-1,3.247368157E-2
1.776536516E2,-1.563696031E0,2.355103514E-1,-5.495213270E-3
1.776636956E2,-1.917525668E0,3.650358260E-1,1.439584494E-3
1.776737396E2,-1.606155588E0,5.167953381E-1,2.434727973E-1
1.776837846E2,-7.028476006E-1,5.367053998E-1,7.761354321E-1
1.776938286E2,-2.595801222E-1,7.714585367E-1,1.337033102E0
1.777038726E2,1.116429350E-1,9.174950865E-1,1.995184001E0
1.777139166E2,2.885893285E-3,1.048314258E0,2.253606960E0
1.777239606E2,-2.490042633E-1,9.400030661E-1,1.954793190E0
1.777340056E2,-9.410152191E-1,6.880389422E-1,1.353600603E0
1.777440496E2,-1.405060778E0,2.162502077E-1,6.414945209E-1
1.777540936E2,-1.920060144E0,-2.593360010E-1,2.769451833E-1
1.777641376E2,-2.203759154E0,-5.433548534E-1,3.548172319E-1
1.777741816E2,-2.258392613E0,-7.121885276E-1,7.554947609E-1
1.777842266E2,-2.220644743E0,-7.897629529E-1,1.194258129E0
1.777942706E2,-2.073500146E0,-7.360352272E-1,1.331304585E0
1.778043146E2,-1.633976055E0,-7.141420823E-1,1.320069745E0
1.778143586E2,-1.266322138E0,-8.355811501E-1,1.304094567E0
1.778244026E2,-9.180216283E-1,-8.445411310E-1,1.149815197E0
1.778344476E2,-7.156424779E-1,-6.582637507E-1,1.226873313E0
1.778444916E2,-7.638390300E-1,-5.453525546E-1,1.300832405E0
1.778545356E2,-9.001791421E-1,-4.751751494E-1,1.241091987E0
1.778645796E2,-8.562963733E-1,-5.688338032E-1,1.294844856E0
1.778746236E2,-7.378732994E-1,-8.759810248E-1,1.427270257E0
1.778846686E2,-4.208249876E-1,-1.259512763E0,1.450619359E0
1.778947126E2,-5.452820957E-3,-1.395049760E0,1.323236597E0
1.779047566E2,1.192045543E-1,-1.305916267E0,8.441058058E-1
1.779148006E2,1.572453699E-1,-1.113273900E0,2.233636379E-1
1.779248446E2,6.967425227E-2,-9.593918484E-1,-2.786087161E-1
1.779348896E2,-2.646508276E-2,-8.430258250E-1,-6.255000472E-1
1.779449336E2,-1.609715080E-1,-7.755021787E-1,-5.982485139E-1
1.779549776E2,-2.121399075E-1,-7.544291058E-1,-1.676963907E-1
1.779650216E2,-7.485751659E-2,-1.078244400E0,-3.004357874E-2
1.779750666E2,-3.902607143E-2,-1.616319218E0,-4.429265857E-1
1.779851106E2,-1.954367512E-1,-1.538166503E0,-9.619704705E-1
1.779951546E2,-5.533752269E-1,-1.333406659E0,-1.861626579E0
1.780051986E2,-9.125223219E-1,-1.101934979E0,-3.024561759E0
1.780152424E2,-4.615797883E-1,-5.482176903E-1,-2.762531653E0
1.780252874E2,3.069168413E-1,-3.092475414E-2,-1.809675238E0
1.780353314E2,8.935358280E-1,3.603697479E-1,-1.614007521E0
1.780453754E2,1.364868187E0,7.509587833E-1,-2.168527048E0
1.780554194E2,1.516706344E0,1.113921187E0,-2.651785973E0
1.780654634E2,1.548601736E0,1.216762893E0,-2.917282893E0
1.780755084E2,1.473780765E0,8.313992214E-1,-2.950809073E0
1.780855524E2,1.069064272E0,4.401243076E-1,-2.802514914E0
1.780955964E2,4.650442636E-1,2.834788620E-1,-2.728703756E0
1.781056404E2,2.531815141E-2,2.849947527E-1,-2.699160115E0
1.781156844E2,-2.070893750E-1,4.108587009E-1,-2.679490081E0
1.781257294E2,-4.524823979E-1,6.220741636E-1,-2.658796200E0
1.781357734E2,-8.130854496E-1,7.939671010E-1,-2.528766403E0
1.781458174E2,-9.340131783E-1,9.265872145E-1,-2.342532000E0
1.781558614E2,-8.772665352E-1,8.996122545E-1,-2.147463623E0
1.781659054E2,-8.842925495E-1,6.913835496E-1,-1.943304580E0
1.781759494E2,-7.618524384E-1,6.618741140E-1,-1.858175552E0
1.781859944E2,-5.270823446E-1,7.839245081E-1,-1.778346441E0
1.781960384E2,-2.651990041E-1,4.134007779E-1,-6.462968391E-1
1.782060824E2,-2.001817667E-1,4.523265696E-1,5.713057137E-1
1.782161264E2,-1.757292956E-2,5.414069997E-1,1.465724471E0
1.782261714E2,3.068548608E-1,2.317682795E-1,1.944115005E0
1.782362154E2,6.481080142E-1,4.423170134E-2,2.087006922E0
1.782462594E2,9.091122258E-1,-2.858689114E-2,2.378676564E0
1.782563034E2,1.012939772E0,-2.560006030E-1,2.657302237E0
1.782663474E2,8.759924269E-1,-5.877106619E-1,2.722174171E0
1.782763914E2,6.871123047E-1,-7.996900633E-1,2.967628589E0
1.782864364E2,3.307850294E-1,-8.416866665E-1,3.587028236E0
1.782964804E2,1.295229895E-1,-7.563998368E-1,4.451510419E0
1.783065244E2,3.103716686E-1,-6.144268826E-1,5.197444398E0
1.783165684E2,5.576520266E-1,-6.019383263E-1,5.496280972E0
1.783266134E2,7.411123645E-1,-8.491614546E-1,5.228221802E0
1.783366574E2,8.690434496E-1,-1.158764799E0,4.735390985E0
1.783467014E2,9.144741225E-1,-1.348057150E0,4.406197422E0
1.783567454E2,9.881775449E-1,-1.453799075E0,3.875322865E0
1.783667894E2,1.434677072E0,-1.270570433E0,2.515582686E0
1.783768344E2,1.665308214E0,-9.629114337E-1,1.079880159E0
1.783868784E2,1.383134304E0,-7.613367140E-1,2.367479146E-1
1.783969224E2,1.247047815E0,-5.719341432E-1,-2.677820116E-1
1.784069664E2,1.261032016E0,-4.056788718E-1,-4.794716835E-1
1.784170104E2,1.087727415E0,-3.264207407E-1,-5.746339488E-1
1.784270554E2,8.503532633E-1,-2.929668465E-1,-8.176945174E-1
1.784370994E2,8.514677426E-1,-2.763446742E-1,-9.976495957E-1
1.784471434E2,9.756096858E-1,-1.777258274E-1,-9.563115352E-1
